Date,Open,High,Low,Price,Adj Close,Volume
"Nov 28, 2022","16,440.22","16,482.93","16,054.53","16,217.32","16,217.32","27,743,025,156"
"Nov 27, 2022","16,463.88","16,594.41","16,437.03","16,444.63","16,444.63","20,443,898,509"
"Nov 26, 2022","16,521.58","16,666.86","16,416.23","16,464.28","16,464.28","18,000,008,764"
"Nov 25, 2022","16,602.27","16,603.32","16,388.40","16,521.84","16,521.84","18,678,255,976"
"Nov 24, 2022","16,611.64","16,771.47","16,501.77","16,604.46","16,604.46","26,129,037,414"
"Nov 23, 2022","16,195.59","16,638.19","16,170.50","16,610.71","16,610.71","32,958,875,628"
"Nov 22, 2022","15,782.30","16,253.05","15,656.61","16,189.77","16,189.77","30,726,828,760"
"Nov 21, 2022","16,291.22","16,291.22","15,599.05","15,787.28","15,787.28","37,429,485,518"
"Nov 20, 2022","16,712.92","16,746.78","16,248.69","16,291.83","16,291.83","21,313,378,652"
"Nov 19, 2022","16,696.22","16,797.88","16,570.41","16,711.55","16,711.55","16,106,223,492"
"Nov 18, 2022","16,687.91","16,947.06","16,564.61","16,697.78","16,697.78","26,862,218,609"
"Nov 17, 2022","16,670.43","16,726.44","16,460.68","16,687.52","16,687.52","27,868,914,022"
"Nov 16, 2022","16,884.34","16,960.29","16,430.11","16,669.44","16,669.44","33,925,512,989"
"Nov 15, 2022","16,617.48","17,051.96","16,542.55","16,884.61","16,884.61","36,599,436,183"
"Nov 14, 2022","16,352.03","17,109.32","15,872.94","16,618.20","16,618.20","49,630,243,054"
"Nov 13, 2022","16,799.72","16,920.77","16,320.63","16,353.37","16,353.37","27,209,183,682"
"Nov 12, 2022","17,036.88","17,066.68","16,651.78","16,799.19","16,799.19","29,717,699,419"
"Nov 11, 2022","17,583.25","17,650.94","16,543.48","17,034.29","17,034.29","55,871,616,488"
"Nov 10, 2022","15,883.16","18,054.31","15,834.02","17,586.77","17,586.77","83,202,283,721"
"Nov 9, 2022","18,543.76","18,590.46","15,682.69","15,880.78","15,880.78","102,905,151,606"
"Nov 8, 2022","20,600.67","20,664.61","17,603.54","18,541.27","18,541.27","118,992,465,607"
"Nov 7, 2022","20,924.62","21,053.25","20,489.97","20,602.82","20,602.82","53,510,852,236"
"Nov 6, 2022","21,285.06","21,345.38","20,920.19","20,926.49","20,926.49","35,082,693,210"
"Nov 5, 2022","21,144.83","21,446.89","21,097.63","21,282.69","21,282.69","37,846,047,609"
"Nov 4, 2022","20,208.77","21,209.56","20,188.02","21,147.23","21,147.23","64,072,727,950"
"Nov 3, 2022","20,162.69","20,382.10","20,086.24","20,209.99","20,209.99","43,228,750,179"
"Nov 2, 2022","20,482.96","20,742.81","20,087.13","20,159.50","20,159.50","55,552,169,483"
"Nov 1, 2022","20,494.90","20,647.29","20,359.85","20,485.27","20,485.27","39,819,303,159"
"Oct 31, 2022","20,633.70","20,795.32","20,287.46","20,495.77","20,495.77","45,668,466,815"
"Oct 30, 2022","20,817.98","20,917.01","20,547.46","20,635.60","20,635.60","31,486,345,556"
"Oct 29, 2022","20,595.10","20,988.39","20,566.48","20,818.48","20,818.48","40,369,840,645"
"Oct 28, 2022","20,287.96","20,724.98","20,086.07","20,595.35","20,595.35","43,994,715,910"
"Oct 27, 2022","20,772.80","20,854.04","20,255.37","20,285.84","20,285.84","49,625,110,402"
"Oct 26, 2022","20,092.24","20,938.13","20,076.12","20,770.44","20,770.44","58,895,950,537"
"Oct 25, 2022","19,344.96","20,348.41","19,261.45","20,095.86","20,095.86","47,761,524,910"
"Oct 24, 2022","19,567.77","19,589.13","19,206.32","19,345.57","19,345.57","30,202,235,805"
"Oct 23, 2022","19,207.73","19,646.65","19,124.20","19,567.01","19,567.01","22,128,794,335"
"Oct 22, 2022","19,172.38","19,248.07","19,132.24","19,208.19","19,208.19","16,104,440,957"
"Oct 21, 2022","19,053.20","19,237.38","18,770.97","19,172.47","19,172.47","32,459,287,866"
"Oct 20, 2022","19,138.09","19,315.20","18,971.46","19,053.74","19,053.74","24,493,974,420"
"Oct 19, 2022","19,335.03","19,348.42","19,127.69","19,139.54","19,139.54","22,425,387,184"
"Oct 18, 2022","19,550.47","19,666.99","19,144.77","19,334.42","19,334.42","30,580,012,344"
"Oct 17, 2022","19,268.56","19,635.80","19,173.33","19,550.76","19,550.76","27,472,552,998"
"Oct 16, 2022","19,068.91","19,389.60","19,068.91","19,268.09","19,268.09","17,988,916,650"
"Oct 15, 2022","19,185.44","19,212.54","19,019.25","19,067.63","19,067.63","16,192,235,532"
"Oct 14, 2022","19,382.53","19,889.15","19,115.41","19,185.66","19,185.66","38,452,356,727"
"Oct 13, 2022","19,156.97","19,453.33","18,319.82","19,382.90","19,382.90","44,219,840,004"
"Oct 12, 2022","19,052.65","19,203.20","19,029.76","19,157.45","19,157.45","24,950,173,846"
"Oct 11, 2022","19,139.00","19,241.96","18,925.60","19,051.42","19,051.42","28,711,532,910"
"Oct 10, 2022","19,446.42","19,515.47","19,102.98","19,141.48","19,141.48","27,425,022,774"
"Oct 9, 2022","19,417.48","19,542.54","19,349.26","19,446.43","19,446.43","16,837,262,532"
"Oct 8, 2022","19,546.33","19,601.70","19,299.41","19,416.57","19,416.57","16,437,423,167"
"Oct 7, 2022","19,957.56","20,041.09","19,395.79","19,546.85","19,546.85","29,227,315,390"
"Oct 6, 2022","20,161.04","20,408.39","19,900.09","19,955.44","19,955.44","34,711,412,966"
"Oct 5, 2022","20,335.90","20,343.75","19,801.80","20,160.72","20,160.72","33,223,790,572"
"Oct 4, 2022","19,623.58","20,380.34","19,523.84","20,336.84","20,336.84","35,887,278,685"
"Oct 3, 2022","19,044.07","19,653.54","19,025.23","19,623.58","19,623.58","30,484,729,489"
"Oct 2, 2022","19,311.85","19,370.31","18,970.62","19,044.11","19,044.11","20,765,955,327"
"Oct 1, 2022","19,431.11","19,471.15","19,231.08","19,312.10","19,312.10","18,719,537,670"
"Sep 30, 2022","19,573.43","20,109.85","19,265.66","19,431.79","19,431.79","43,975,248,085"
"Sep 29, 2022","19,427.78","19,589.27","18,924.35","19,573.05","19,573.05","41,037,843,771"
"Sep 28, 2022","19,104.62","19,688.34","18,553.30","19,426.72","19,426.72","53,071,298,734"
"Sep 27, 2022","19,221.84","20,338.46","18,915.67","19,110.55","19,110.55","58,571,439,619"
"Sep 26, 2022","18,803.90","19,274.87","18,721.29","19,222.67","19,222.67","44,148,798,321"
"Sep 25, 2022","18,936.31","19,134.73","18,696.47","18,802.10","18,802.10","23,359,966,112"
"Sep 24, 2022","19,296.99","19,310.20","18,861.97","18,937.01","18,937.01","26,149,643,168"
"Sep 23, 2022","19,412.40","19,464.67","18,617.55","19,297.64","19,297.64","38,896,078,052"
"Sep 22, 2022","18,534.65","19,456.91","18,415.59","19,413.55","19,413.55","41,135,767,926"
"Sep 21, 2022","18,891.28","19,674.63","18,290.31","18,547.40","18,547.40","46,363,793,975"
"Sep 20, 2022","19,545.59","19,602.46","18,813.46","18,890.79","18,890.79","36,791,346,508"
"Sep 19, 2022","19,418.57","19,639.48","18,390.32","19,544.13","19,544.13","40,177,002,624"
"Sep 18, 2022","20,127.23","20,127.23","19,387.49","19,419.51","19,419.51","31,254,779,144"
"Sep 17, 2022","19,777.03","20,162.53","19,777.03","20,127.58","20,127.58","24,957,448,100"
"Sep 16, 2022","19,704.01","19,870.63","19,400.08","19,772.58","19,772.58","30,123,362,273"
"Sep 15, 2022","20,242.29","20,318.17","19,636.73","19,701.21","19,701.21","36,389,011,503"
"Sep 14, 2022","20,184.55","20,467.20","19,793.40","20,241.09","20,241.09","37,872,380,889"
"Sep 13, 2022","22,371.48","22,673.82","20,062.67","20,296.71","20,296.71","51,091,116,622"
"Sep 12, 2022","21,770.15","22,439.18","21,603.90","22,370.45","22,370.45","50,212,088,965"
"Sep 11, 2022","21,678.54","21,770.55","21,406.95","21,769.26","21,769.26","34,493,951,963"
"Sep 10, 2022","21,376.91","21,760.28","21,168.72","21,680.54","21,680.54","36,913,738,894"
"Sep 9, 2022","19,328.14","21,439.41","19,310.96","21,381.15","21,381.15","48,469,528,171"
"Sep 8, 2022","19,289.94","19,417.35","19,076.71","19,329.83","19,329.83","32,194,477,850"
"Sep 7, 2022","18,837.68","19,427.17","18,644.47","19,290.32","19,290.32","35,239,757,134"
"Sep 6, 2022","19,817.72","20,155.27","18,800.17","18,837.67","18,837.67","43,403,978,910"
"Sep 5, 2022","19,988.79","20,031.16","19,673.05","19,812.37","19,812.37","28,813,460,025"
"Sep 4, 2022","19,832.47","19,999.69","19,636.82","19,986.71","19,986.71","25,245,861,652"
"Sep 3, 2022","19,969.72","20,037.01","19,698.36","19,832.09","19,832.09","23,613,051,457"
"Sep 2, 2022","20,126.07","20,401.57","19,814.77","19,969.77","19,969.77","29,123,998,928"
"Sep 1, 2022","20,050.50","20,198.39","19,653.97","20,127.14","20,127.14","30,182,031,010"
"Aug 31, 2022","19,799.58","20,420.99","19,799.58","20,049.76","20,049.76","33,225,232,872"
"Aug 30, 2022","20,298.61","20,542.64","19,617.64","19,796.81","19,796.81","34,483,360,283"
"Aug 29, 2022","19,615.15","20,357.46","19,600.79","20,297.99","20,297.99","32,637,854,078"
"Aug 28, 2022","20,041.04","20,139.05","19,616.81","19,616.81","19,616.81","24,366,810,591"
"Aug 27, 2022","20,262.48","20,340.78","19,890.52","20,041.74","20,041.74","30,116,729,776"
"Aug 26, 2022","21,596.09","21,804.91","20,199.48","20,260.02","20,260.02","42,326,789,564"
"Aug 25, 2022","21,395.46","21,789.64","21,362.44","21,600.90","21,600.90","31,028,679,593"
"Aug 24, 2022","21,526.46","21,783.08","21,195.01","21,395.02","21,395.02","31,962,253,368"
"Aug 23, 2022","21,401.04","21,646.20","20,955.14","21,528.09","21,528.09","31,878,280,659"
"Aug 22, 2022","21,531.46","21,531.46","20,939.18","21,398.91","21,398.91","31,666,498,758"
"Aug 21, 2022","21,160.39","21,668.85","21,103.20","21,534.12","21,534.12","23,102,307,723"
"Aug 20, 2022","20,872.84","21,350.81","20,856.73","21,166.06","21,166.06","27,595,671,000"
"Aug 19, 2022","23,213.31","23,213.31","20,868.85","20,877.55","20,877.55","40,509,610,260"
"Aug 18, 2022","23,341.04","23,563.83","23,177.60","23,212.74","23,212.74","23,747,613,147"
"Aug 17, 2022","23,881.32","24,407.06","23,243.35","23,336.00","23,336.00","30,931,623,076"
"Aug 16, 2022","24,126.14","24,228.42","23,733.50","23,883.29","23,883.29","27,753,685,646"
"Aug 15, 2022","24,318.32","25,135.59","23,839.78","24,136.97","24,136.97","35,123,501,685"
"Aug 14, 2022","24,429.06","24,974.91","24,206.26","24,319.33","24,319.33","22,994,133,555"
"Aug 13, 2022","24,402.19","24,860.05","24,346.12","24,424.07","24,424.07","22,987,346,289"
"Aug 12, 2022","23,957.20","24,412.57","23,657.27","24,402.82","24,402.82","27,265,804,688"
"Aug 11, 2022","23,948.35","24,822.63","23,901.00","23,957.53","23,957.53","37,127,036,580"
"Aug 10, 2022","23,162.90","24,127.41","22,771.52","23,947.64","23,947.64","32,837,431,722"
"Aug 9, 2022","23,811.48","23,898.62","22,982.00","23,164.32","23,164.32","23,555,719,219"
"Aug 8, 2022","23,179.53","24,203.69","23,176.55","23,809.49","23,809.49","28,575,544,847"
"Aug 7, 2022","22,963.51","23,359.01","22,894.56","23,175.89","23,175.89","15,886,817,043"
"Aug 6, 2022","23,291.42","23,326.56","22,961.28","22,961.28","22,961.28","15,978,259,885"
"Aug 5, 2022","22,626.83","23,422.83","22,612.18","23,289.31","23,289.31","28,881,249,043"
"Aug 4, 2022","22,848.21","23,198.01","22,485.70","22,630.96","22,630.96","25,120,229,769"
"Aug 3, 2022","22,981.30","23,578.65","22,747.84","22,846.51","22,846.51","26,288,169,966"
"Aug 2, 2022","23,308.43","23,415.04","22,710.08","22,978.12","22,978.12","28,389,250,717"
"Aug 1, 2022","23,336.72","23,464.79","22,890.80","23,314.20","23,314.20","25,849,159,141"
"Jul 31, 2022","23,652.07","24,121.64","23,275.70","23,336.90","23,336.90","23,553,591,896"
"Jul 30, 2022","23,796.82","24,572.58","23,580.51","23,656.21","23,656.21","28,148,218,301"
"Jul 29, 2022","23,845.21","24,294.79","23,481.17","23,804.63","23,804.63","35,887,249,746"
"Jul 28, 2022","22,933.64","24,110.47","22,722.27","23,843.89","23,843.89","40,212,386,158"
"Jul 27, 2022","21,244.17","22,986.53","21,070.81","22,930.55","22,930.55","31,758,955,233"
"Jul 26, 2022","21,361.12","21,361.12","20,776.82","21,239.75","21,239.75","28,624,673,855"
"Jul 25, 2022","22,607.16","22,649.12","21,361.64","21,361.70","21,361.70","35,574,561,406"
"Jul 24, 2022","22,465.51","22,974.00","22,306.84","22,609.16","22,609.16","23,565,495,303"
"Jul 23, 2022","22,706.98","22,977.21","22,002.91","22,465.48","22,465.48","24,021,799,169"
"Jul 22, 2022","23,163.75","23,671.93","22,603.42","22,714.98","22,714.98","31,421,555,646"
"Jul 21, 2022","23,233.20","23,388.32","22,431.15","23,164.63","23,164.63","33,631,012,204"
"Jul 20, 2022","23,393.19","24,196.82","23,009.95","23,231.73","23,231.73","42,932,549,127"
"Jul 19, 2022","22,467.85","23,666.96","21,683.41","23,389.43","23,389.43","48,765,202,697"
"Jul 18, 2022","20,781.91","22,633.03","20,781.91","22,485.69","22,485.69","39,974,475,562"
"Jul 17, 2022","21,195.04","21,600.64","20,778.18","20,779.34","20,779.34","22,927,802,083"
"Jul 16, 2022","20,834.10","21,514.40","20,518.90","21,190.32","21,190.32","24,302,954,056"
"Jul 15, 2022","20,573.16","21,138.24","20,397.00","20,836.33","20,836.33","25,905,575,359"
"Jul 14, 2022","20,211.47","20,789.89","19,689.26","20,569.92","20,569.92","31,158,743,333"
"Jul 13, 2022","19,325.97","20,223.05","18,999.95","20,212.07","20,212.07","33,042,430,345"
"Jul 12, 2022","19,970.47","20,043.45","19,308.53","19,323.91","19,323.91","25,810,220,018"
"Jul 11, 2022","20,856.35","20,856.35","19,924.54","19,970.56","19,970.56","24,150,249,025"
"Jul 10, 2022","21,591.08","21,591.08","20,727.12","20,860.45","20,860.45","28,688,807,249"
"Jul 9, 2022","21,716.83","21,877.14","21,445.96","21,592.21","21,592.21","29,641,127,858"
"Jul 8, 2022","21,637.15","22,314.94","21,257.45","21,731.12","21,731.12","49,899,834,488"
"Jul 7, 2022","20,547.81","21,771.82","20,296.10","21,637.59","21,637.59","25,814,972,520"
"Jul 6, 2022","20,194.62","20,595.53","19,823.51","20,548.25","20,548.25","24,598,943,708"
"Jul 5, 2022","20,225.35","20,635.47","19,341.23","20,190.12","20,190.12","26,715,546,990"
"Jul 4, 2022","19,297.31","20,258.75","19,063.07","20,231.26","20,231.26","21,594,638,208"
"Jul 3, 2022","19,242.10","19,558.27","18,966.95","19,297.08","19,297.08","16,390,821,947"
"Jul 2, 2022","19,274.84","19,371.75","19,027.08","19,242.26","19,242.26","18,100,418,740"
"Jul 1, 2022","19,820.47","20,632.67","19,073.71","19,269.37","19,269.37","30,767,551,159"
"Jun 30, 2022","20,108.31","20,141.16","18,729.66","19,784.73","19,784.73","26,267,239,923"
"Jun 29, 2022","20,281.17","20,364.16","19,937.79","20,104.02","20,104.02","23,552,740,328"
"Jun 28, 2022","20,731.54","21,164.42","20,228.81","20,280.63","20,280.63","21,381,535,161"
"Jun 27, 2022","21,028.24","21,478.09","20,620.20","20,735.48","20,735.48","20,965,695,707"
"Jun 26, 2022","21,496.49","21,783.72","21,016.27","21,027.29","21,027.29","18,027,170,497"
"Jun 25, 2022","21,233.61","21,520.91","20,964.59","21,502.34","21,502.34","18,372,538,715"
"Jun 24, 2022","21,084.65","21,472.92","20,777.51","21,231.66","21,231.66","24,957,784,918"
"Jun 23, 2022","19,986.61","21,135.76","19,950.12","21,085.88","21,085.88","26,188,097,173"
"Jun 22, 2022","20,719.41","20,835.75","19,848.08","19,987.03","19,987.03","28,574,793,478"
"Jun 21, 2022","20,594.29","21,620.63","20,415.06","20,710.60","20,710.60","28,970,212,744"
"Jun 20, 2022","20,553.37","20,913.32","19,689.17","20,599.54","20,599.54","30,818,458,597"
"Jun 19, 2022","19,010.90","20,683.82","18,067.15","20,553.27","20,553.27","35,329,942,625"
"Jun 18, 2022","20,473.43","20,736.04","17,708.62","19,017.64","19,017.64","42,009,436,760"
"Jun 17, 2022","20,385.72","21,243.31","20,326.52","20,471.48","20,471.48","27,132,421,514"
"Jun 16, 2022","22,576.30","22,868.92","20,265.23","20,381.65","20,381.65","31,183,975,654"
"Jun 15, 2022","22,196.73","22,642.67","20,178.38","22,572.84","22,572.84","54,912,007,015"
"Jun 14, 2022","22,487.99","23,018.95","20,950.82","22,206.79","22,206.79","50,913,575,242"
"Jun 13, 2022","26,737.58","26,795.59","22,141.26","22,487.39","22,487.39","68,204,556,440"
"Jun 12, 2022","28,373.51","28,502.69","26,762.65","26,762.65","26,762.65","34,163,220,274"
"Jun 11, 2022","29,084.67","29,401.92","28,236.21","28,360.81","28,360.81","27,246,574,439"
"Jun 10, 2022","30,110.33","30,245.81","28,978.15","29,083.80","29,083.80","29,867,476,527"
"Jun 9, 2022","30,215.28","30,609.31","30,020.27","30,112.00","30,112.00","21,692,004,719"
"Jun 8, 2022","31,151.48","31,253.69","29,944.40","30,214.36","30,214.36","30,242,059,107"
"Jun 7, 2022","31,371.74","31,489.68","29,311.68","31,155.48","31,155.48","40,770,974,039"
"Jun 6, 2022","29,910.28","31,693.29","29,894.19","31,370.67","31,370.67","31,947,336,829"
"Jun 5, 2022","29,835.12","30,117.74","29,574.45","29,906.66","29,906.66","17,264,085,441"
"Jun 4, 2022","29,706.14","29,930.56","29,500.01","29,832.91","29,832.91","16,588,370,958"
"Jun 3, 2022","30,467.81","30,633.04","29,375.69","29,704.39","29,704.39","26,175,547,452"
"Jun 2, 2022","29,794.89","30,604.73","29,652.71","30,467.49","30,467.49","29,083,562,061"
"Jun 1, 2022","31,792.55","31,957.29","29,501.59","29,799.08","29,799.08","41,135,817,341"
"May 31, 2022","31,723.87","32,249.86","31,286.15","31,792.31","31,792.31","33,538,210,634"
"May 30, 2022","29,443.37","31,949.63","29,303.57","31,726.39","31,726.39","39,277,993,274"
"May 29, 2022","29,019.87","29,498.01","28,841.11","29,445.96","29,445.96","18,093,886,409"
"May 28, 2022","28,622.63","28,814.90","28,554.57","28,814.90","28,814.90","35,519,577,634"
"May 27, 2022","29,251.14","29,346.94","28,326.61","28,627.57","28,627.57","36,582,005,748"
"May 26, 2022","29,564.78","29,834.16","28,261.91","29,267.22","29,267.22","36,774,325,352"
"May 25, 2022","29,653.13","30,157.79","29,384.95","29,562.36","29,562.36","27,525,063,551"
"May 24, 2022","29,101.13","29,774.36","28,786.59","29,655.59","29,655.59","26,616,506,245"
"May 23, 2022","30,309.40","30,590.59","28,975.56","29,098.91","29,098.91","31,483,454,557"
"May 22, 2022","29,432.47","30,425.86","29,275.18","30,323.72","30,323.72","21,631,532,270"
"May 21, 2022","29,199.86","29,588.87","29,027.39","29,432.23","29,432.23","17,274,840,442"
"May 20, 2022","30,311.12","30,664.98","28,793.61","29,200.74","29,200.74","30,749,382,605"
"May 19, 2022","28,720.36","30,430.75","28,708.96","30,314.33","30,314.33","33,773,447,707"
"May 18, 2022","30,424.48","30,618.72","28,720.27","28,720.27","28,720.27","31,285,268,319"
"May 17, 2022","29,862.41","30,694.49","29,570.30","30,425.86","30,425.86","29,101,473,475"
"May 16, 2022","31,304.38","31,305.34","29,251.88","29,862.92","29,862.92","32,613,897,286"
"May 15, 2022","30,098.59","31,308.19","29,527.74","31,305.11","31,305.11","25,835,372,065"
"May 14, 2022","29,285.64","30,192.80","28,702.91","30,101.27","30,101.27","28,579,868,620"
"May 13, 2022","29,030.91","30,924.80","28,782.33","29,283.10","29,283.10","42,841,124,537"
"May 12, 2022","28,936.73","30,032.44","26,350.49","29,047.75","29,047.75","66,989,173,272"
"May 11, 2022","31,016.18","32,013.40","28,170.41","28,936.36","28,936.36","70,388,855,818"
"May 10, 2022","30,273.65","32,596.31","29,944.80","31,022.91","31,022.91","59,811,038,817"
"May 9, 2022","34,060.02","34,222.07","30,296.95","30,296.95","30,296.95","63,355,494,961"
"May 8, 2022","35,502.94","35,502.94","33,878.96","34,059.27","34,059.27","36,763,041,910"
"May 7, 2022","36,042.50","36,129.93","34,940.82","35,501.95","35,501.95","24,375,896,406"
"May 6, 2022","36,573.18","36,624.36","35,482.13","36,040.92","36,040.92","37,795,577,489"
"May 5, 2022","39,695.75","39,789.28","35,856.52","36,575.14","36,575.14","43,106,256,317"
"May 4, 2022","37,748.01","39,902.95","37,732.06","39,698.37","39,698.37","36,754,404,490"
"May 3, 2022","38,528.11","38,630.00","37,585.62","37,750.45","37,750.45","27,326,943,244"
"May 2, 2022","38,472.19","39,074.97","38,156.56","38,529.33","38,529.33","32,922,642,426"
"May 1, 2022","37,713.27","38,627.86","37,585.79","38,469.09","38,469.09","27,002,760,110"
"Apr 30, 2022","38,605.86","38,771.21","37,697.94","37,714.88","37,714.88","23,895,713,731"
"Apr 29, 2022","39,768.62","39,887.27","38,235.54","38,609.82","38,609.82","30,882,994,649"
"Apr 28, 2022","39,241.43","40,269.46","38,941.42","39,773.83","39,773.83","33,903,704,907"
"Apr 27, 2022","38,120.30","39,397.92","37,997.31","39,241.12","39,241.12","30,981,015,184"
"Apr 26, 2022","40,448.42","40,713.89","37,884.98","38,117.46","38,117.46","34,569,088,416"
"Apr 25, 2022","39,472.61","40,491.75","38,338.38","40,458.31","40,458.31","35,445,730,570"
"Apr 24, 2022","39,478.38","39,845.93","39,233.54","39,469.29","39,469.29","17,964,398,167"
"Apr 23, 2022","39,738.72","39,935.86","39,352.20","39,486.73","39,486.73","16,138,021,249"
"Apr 22, 2022","40,525.86","40,777.76","39,315.42","39,740.32","39,740.32","28,011,716,745"
"Apr 21, 2022","41,371.52","42,893.58","40,063.83","40,527.36","40,527.36","35,372,786,395"
"Apr 20, 2022","41,501.75","42,126.30","40,961.10","41,374.38","41,374.38","27,819,532,341"
"Apr 19, 2022","40,828.18","41,672.96","40,618.63","41,502.75","41,502.75","25,303,206,547"
"Apr 18, 2022","39,721.20","40,986.32","38,696.19","40,826.21","40,826.21","33,705,182,072"
"Apr 17, 2022","40,417.78","40,570.73","39,620.89","39,716.95","39,716.95","19,087,633,042"
"Apr 16, 2022","40,552.32","40,633.68","40,078.43","40,424.48","40,424.48","16,833,150,693"
"Apr 15, 2022","39,939.40","40,617.72","39,866.83","40,553.46","40,553.46","21,756,855,753"
"Apr 14, 2022","41,160.22","41,451.48","39,695.75","39,935.52","39,935.52","24,342,001,973"
"Apr 13, 2022","40,123.57","41,430.05","39,712.75","41,166.73","41,166.73","27,691,105,228"
"Apr 12, 2022","39,533.71","40,617.59","39,388.33","40,127.18","40,127.18","30,991,500,854"
"Apr 11, 2022","42,201.04","42,424.59","39,373.06","39,521.90","39,521.90","33,949,912,166"
"Apr 10, 2022","42,781.09","43,376.38","42,021.21","42,207.67","42,207.67","17,654,475,582"
"Apr 9, 2022","42,282.08","42,786.82","42,183.25","42,782.14","42,782.14","16,050,772,496"
"Apr 8, 2022","43,505.14","43,903.02","42,183.29","42,287.66","42,287.66","27,215,995,394"
"Apr 7, 2022","43,207.50","43,860.70","42,899.91","43,503.85","43,503.85","26,101,973,106"
"Apr 6, 2022","45,544.36","45,544.36","43,193.95","43,206.74","43,206.74","39,393,395,788"
"Apr 5, 2022","46,624.51","47,106.14","45,544.81","45,555.99","45,555.99","29,640,604,055"
"Apr 4, 2022","46,445.27","46,791.09","45,235.82","46,622.68","46,622.68","32,499,785,455"
"Apr 3, 2022","45,859.13","47,313.48","45,634.11","46,453.57","46,453.57","25,414,397,610"
"Apr 2, 2022","46,285.50","47,028.28","45,782.51","45,868.95","45,868.95","29,336,594,194"
"Apr 1, 2022","45,554.16","46,616.24","44,403.14","46,281.64","46,281.64","38,162,644,287"
"Mar 31, 2022","47,062.15","47,512.03","45,390.54","45,538.68","45,538.68","33,327,427,106"
"Mar 30, 2022","47,456.90","47,655.15","46,746.21","47,062.66","47,062.66","29,333,883,962"
"Mar 29, 2022","47,100.44","48,022.29","47,100.44","47,465.73","47,465.73","31,397,059,069"
"Mar 28, 2022","46,821.85","48,086.84","46,690.20","47,128.00","47,128.00","36,362,175,703"
"Mar 27, 2022","44,505.36","46,827.55","44,437.29","46,820.49","46,820.49","28,160,889,722"
"Mar 26, 2022","44,349.86","44,736.00","44,166.27","44,500.83","44,500.83","16,950,455,995"
"Mar 25, 2022","43,964.55","44,999.49","43,706.29","44,348.73","44,348.73","30,574,413,034"
"Mar 24, 2022","42,886.65","44,131.86","42,726.16","43,960.93","43,960.93","31,042,992,291"
"Mar 23, 2022","42,364.38","42,893.51","41,877.51","42,892.96","42,892.96","25,242,943,069"
"Mar 22, 2022","41,074.11","43,124.71","40,948.28","42,358.81","42,358.81","32,004,652,376"
"Mar 21, 2022","41,246.13","41,454.41","40,668.04","41,078.00","41,078.00","24,615,543,271"
"Mar 20, 2022","42,191.41","42,241.16","41,004.76","41,247.82","41,247.82","20,127,946,682"
"Mar 19, 2022","41,794.65","42,316.55","41,602.67","42,190.65","42,190.65","19,664,853,187"
"Mar 18, 2022","40,944.84","42,195.75","40,302.40","41,801.16","41,801.16","34,421,564,942"
"Mar 17, 2022","41,140.84","41,287.54","40,662.87","40,951.38","40,951.38","22,009,601,093"
"Mar 16, 2022","39,335.57","41,465.45","39,022.35","41,143.93","41,143.93","39,616,916,192"
"Mar 15, 2022","39,664.25","39,794.63","38,310.21","39,338.79","39,338.79","23,934,000,868"
"Mar 14, 2022","37,846.32","39,742.50","37,680.73","39,666.75","39,666.75","24,322,159,070"
"Mar 13, 2022","38,884.73","39,209.35","37,728.14","37,849.66","37,849.66","17,300,745,310"
"Mar 12, 2022","38,794.46","39,308.60","38,772.54","38,904.01","38,904.01","14,616,450,657"
"Mar 11, 2022","39,439.97","40,081.68","38,347.43","38,794.97","38,794.97","26,364,890,465"
"Mar 10, 2022","41,974.07","42,004.73","38,832.94","39,437.46","39,437.46","31,078,064,711"
"Mar 9, 2022","38,742.82","42,465.67","38,706.09","41,982.93","41,982.93","32,284,121,034"
"Mar 8, 2022","38,059.90","39,304.44","37,957.39","38,737.27","38,737.27","25,776,583,476"
"Mar 7, 2022","38,429.30","39,430.23","37,260.20","38,062.04","38,062.04","28,546,143,503"
"Mar 6, 2022","39,404.20","39,640.18","38,211.65","38,419.98","38,419.98","19,745,229,902"
"Mar 5, 2022","39,148.45","39,566.34","38,777.04","39,400.59","39,400.59","16,975,917,450"
"Mar 4, 2022","42,458.14","42,479.61","38,805.85","39,137.61","39,137.61","28,516,271,427"
"Mar 3, 2022","43,925.20","44,021.58","41,914.75","42,451.79","42,451.79","24,967,782,593"
"Mar 2, 2022","44,357.62","45,077.58","43,432.85","43,924.12","43,924.12","29,183,112,630"
"Mar 1, 2022","43,194.50","44,793.60","42,952.59","44,354.64","44,354.64","32,479,047,645"
"Feb 28, 2022","37,706.00","43,760.46","37,518.21","43,193.23","43,193.23","35,690,014,104"
"Feb 27, 2022","39,098.70","39,778.94","37,268.98","37,709.79","37,709.79","23,450,127,612"
"Feb 26, 2022","39,213.08","40,005.35","38,702.54","39,105.15","39,105.15","17,467,554,129"
"Feb 25, 2022","38,333.75","39,630.32","38,111.34","39,214.22","39,214.22","26,545,599,159"
"Feb 24, 2022","37,278.57","38,968.84","34,459.22","38,332.61","38,332.61","46,383,802,093"
"Feb 23, 2022","38,285.28","39,122.39","37,201.82","37,296.57","37,296.57","21,849,073,843"
"Feb 22, 2022","37,068.77","38,359.86","36,488.93","38,286.03","38,286.03","25,493,150,450"
